category	ID	term	count	gene	logFC	adj_pval	zscore
GOBP	GOBP_CELL_SUBSTRATE_ADHESION	GOBP_CELL_SUBSTRATE_ADHESION	333	ENSRNOG00000004706/ENSRNOG00000001795/ENSRNOG00000043167/ENSRNOG00000059140/ENSRNOG00000028713/ENSRNOG00000039339/ENSRNOG00000015664/ENSRNOG00000032699/ENSRNOG00000053691/ENSRNOG00000052064/ENSRNOG00000060141/ENSRNOG00000005854/ENSRNOG00000000697/ENSRNOG00000050846/ENSRNOG00000001068/ENSRNOG00000021243/ENSRNOG00000042519/ENSRNOG00000013694/ENSRNOG00000009252/ENSRNOG00000012110/ENSRNOG00000015480/ENSRNOG00000021750/ENSRNOG00000047605/ENSRNOG00000036703/ENSRNOG00000000503/ENSRNOG00000007443/ENSRNOG00000006604/ENSRNOG00000034025/ENSRNOG00000015603/ENSRNOG00000063590/ENSRNOG00000053729/ENSRNOG00000034290/ENSRNOG00000012791/ENSRNOG00000017487/ENSRNOG00000020833/ENSRNOG00000006327/ENSRNOG00000017223/ENSRNOG00000013166/ENSRNOG00000036701/ENSRNOG00000033508/ENSRNOG00000009173/ENSRNOG00000012058/ENSRNOG00000014333/ENSRNOG00000028930/ENSRNOG00000002461/ENSRNOG00000036798/ENSRNOG00000068399/ENSRNOG00000020590/ENSRNOG00000054172/ENSRNOG00000061544/ENSRNOG00000019400/ENSRNOG00000058586/ENSRNOG00000000341/ENSRNOG00000014137/ENSRNOG00000037247/ENSRNOG00000021569/ENSRNOG00000059507/ENSRNOG00000019430/ENSRNOG00000006952/ENSRNOG00000002664/ENSRNOG00000016696/ENSRNOG00000036689/ENSRNOG00000010031/ENSRNOG00000010516/ENSRNOG00000019575/ENSRNOG00000017319/ENSRNOG00000010131/ENSRNOG00000008246/ENSRNOG00000009495/ENSRNOG00000031801/ENSRNOG00000018233/ENSRNOG00000016326/ENSRNOG00000001627/ENSRNOG00000020716/ENSRNOG00000018865/ENSRNOG00000014961/ENSRNOG00000047768/ENSRNOG00000000552/ENSRNOG00000023778/ENSRNOG00000017980/ENSRNOG00000053550/ENSRNOG00000014288/ENSRNOG00000050539/ENSRNOG00000045829/ENSRNOG00000019728/ENSRNOG00000029399/ENSRNOG00000027839/ENSRNOG00000016551/ENSRNOG00000017560/ENSRNOG00000016069/ENSRNOG00000008620/ENSRNOG00000005906/ENSRNOG00000001422/ENSRNOG00000007650/ENSRNOG00000004516/ENSRNOG00000015713/ENSRNOG00000016119/ENSRNOG00000019689/ENSRNOG00000023548/ENSRNOG00000019445/ENSRNOG00000057451/ENSRNOG00000015036/ENSRNOG00000017783/ENSRNOG00000014350/ENSRNOG00000007350/ENSRNOG00000003357/ENSRNOG00000007637	-1.572066761	0.001388618	0
GOBP	GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	64	ENSRNOG00000058422/ENSRNOG00000011205/ENSRNOG00000002969/ENSRNOG00000028015/ENSRNOG00000011096/ENSRNOG00000019075/ENSRNOG00000054954/ENSRNOG00000016037/ENSRNOG00000021145/ENSRNOG00000010522/ENSRNOG00000059984/ENSRNOG00000025297/ENSRNOG00000004100/ENSRNOG00000027811/ENSRNOG00000054172/ENSRNOG00000021218/ENSRNOG00000058388/ENSRNOG00000027839/ENSRNOG00000029980/ENSRNOG00000015822/ENSRNOG00000017020/ENSRNOG00000017783/ENSRNOG00000012804/ENSRNOG00000050500/ENSRNOG00000012817/ENSRNOG00000007390	-1.986095391	0.001469784	0
GOBP	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	493	ENSRNOG00000013703/ENSRNOG00000013186/ENSRNOG00000027784/ENSRNOG00000020061/ENSRNOG00000001068/ENSRNOG00000043304/ENSRNOG00000014048/ENSRNOG00000019207/ENSRNOG00000003442/ENSRNOG00000021184/ENSRNOG00000008332/ENSRNOG00000015480/ENSRNOG00000057619/ENSRNOG00000006967/ENSRNOG00000017927/ENSRNOG00000020009/ENSRNOG00000018529/ENSRNOG00000016299/ENSRNOG00000033134/ENSRNOG00000005933/ENSRNOG00000029165/ENSRNOG00000016915/ENSRNOG00000005781/ENSRNOG00000028629/ENSRNOG00000063590/ENSRNOG00000014287/ENSRNOG00000009870/ENSRNOG00000028353/ENSRNOG00000033791/ENSRNOG00000014199/ENSRNOG00000016617/ENSRNOG00000049517/ENSRNOG00000013166/ENSRNOG00000000847/ENSRNOG00000059947/ENSRNOG00000021441/ENSRNOG00000017511/ENSRNOG00000010635/ENSRNOG00000012730/ENSRNOG00000031930/ENSRNOG00000020673/ENSRNOG00000047967/ENSRNOG00000005276/ENSRNOG00000067284/ENSRNOG00000028930/ENSRNOG00000006542/ENSRNOG00000020715/ENSRNOG00000052510/ENSRNOG00000045791/ENSRNOG00000018708/ENSRNOG00000052620/ENSRNOG00000005093/ENSRNOG00000055446/ENSRNOG00000008168/ENSRNOG00000020942/ENSRNOG00000052296/ENSRNOG00000011282/ENSRNOG00000003807/ENSRNOG00000007984/ENSRNOG00000010389/ENSRNOG00000054172/ENSRNOG00000014987/ENSRNOG00000001302/ENSRNOG00000002413/ENSRNOG00000004837/ENSRNOG00000017352/ENSRNOG00000020129/ENSRNOG00000052664/ENSRNOG00000055226/ENSRNOG00000003232/ENSRNOG00000065606/ENSRNOG00000021569/ENSRNOG00000048782/ENSRNOG00000036816/ENSRNOG00000012521/ENSRNOG00000010977/ENSRNOG00000021962/ENSRNOG00000068374/ENSRNOG00000009495/ENSRNOG00000025053/ENSRNOG00000012985/ENSRNOG00000002636/ENSRNOG00000012364/ENSRNOG00000019357/ENSRNOG00000020653/ENSRNOG00000012991/ENSRNOG00000018454/ENSRNOG00000028941/ENSRNOG00000027238/ENSRNOG00000009354/ENSRNOG00000018526/ENSRNOG00000019728/ENSRNOG00000027839/ENSRNOG00000020714/ENSRNOG00000020058/ENSRNOG00000017560/ENSRNOG00000058780/ENSRNOG00000008620/ENSRNOG00000016411/ENSRNOG00000004332/ENSRNOG00000011360/ENSRNOG00000001452/ENSRNOG00000017808/ENSRNOG00000051986/ENSRNOG00000025670/ENSRNOG00000016103/ENSRNOG00000020482/ENSRNOG00000016119/ENSRNOG00000000614/ENSRNOG00000010685/ENSRNOG00000016595/ENSRNOG00000003066/ENSRNOG00000020474/ENSRNOG00000000299/ENSRNOG00000013013/ENSRNOG00000012017/ENSRNOG00000001259/ENSRNOG00000069521/ENSRNOG00000023603/ENSRNOG00000017783/ENSRNOG00000003845/ENSRNOG00000008178/ENSRNOG00000016957/ENSRNOG00000014385/ENSRNOG00000012448/ENSRNOG00000008947	-1.468325298	0.001504504	0
GOBP	GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	167	ENSRNOG00000016571/ENSRNOG00000021229/ENSRNOG00000023383/ENSRNOG00000021259/ENSRNOG00000001066/ENSRNOG00000016420/ENSRNOG00000016581/ENSRNOG00000007457/ENSRNOG00000001331/ENSRNOG00000002396/ENSRNOG00000010958/ENSRNOG00000002783/ENSRNOG00000013703/ENSRNOG00000026136/ENSRNOG00000003172/ENSRNOG00000018289/ENSRNOG00000006967/ENSRNOG00000006868/ENSRNOG00000016831/ENSRNOG00000017689/ENSRNOG00000009903/ENSRNOG00000016299/ENSRNOG00000028629/ENSRNOG00000002555/ENSRNOG00000001442/ENSRNOG00000020579/ENSRNOG00000021166/ENSRNOG00000001201/ENSRNOG00000011007/ENSRNOG00000005276/ENSRNOG00000005195/ENSRNOG00000007955/ENSRNOG00000037199/ENSRNOG00000015365/ENSRNOG00000001302/ENSRNOG00000048723/ENSRNOG00000061544/ENSRNOG00000004303/ENSRNOG00000046021/ENSRNOG00000001136/ENSRNOG00000018630/ENSRNOG00000010031/ENSRNOG00000032669/ENSRNOG00000060949/ENSRNOG00000009448/ENSRNOG00000007901/ENSRNOG00000009495/ENSRNOG00000018233/ENSRNOG00000025053/ENSRNOG00000021125/ENSRNOG00000001160/ENSRNOG00000018958/ENSRNOG00000045829/ENSRNOG00000015904/ENSRNOG00000006767/ENSRNOG00000007607/ENSRNOG00000070397/ENSRNOG00000003486/ENSRNOG00000066573/ENSRNOG00000010362/ENSRNOG00000048812/ENSRNOG00000001865/ENSRNOG00000010208/ENSRNOG00000011648/ENSRNOG00000015588/ENSRNOG00000017539	-1.749311314	0.001577273	0
GOBP	GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	344	ENSRNOG00000020125/ENSRNOG00000012611/ENSRNOG00000039852/ENSRNOG00000060869/ENSRNOG00000014124/ENSRNOG00000019438/ENSRNOG00000011431/ENSRNOG00000001849/ENSRNOG00000016177/ENSRNOG00000050430/ENSRNOG00000014294/ENSRNOG00000024382/ENSRNOG00000004249/ENSRNOG00000046452/ENSRNOG00000013172/ENSRNOG00000006136/ENSRNOG00000056836/ENSRNOG00000023383/ENSRNOG00000020845/ENSRNOG00000006695/ENSRNOG00000010665/ENSRNOG00000021259/ENSRNOG00000009535/ENSRNOG00000059140/ENSRNOG00000009131/ENSRNOG00000009705/ENSRNOG00000058422/ENSRNOG00000013014/ENSRNOG00000004726/ENSRNOG00000007097/ENSRNOG00000052407/ENSRNOG00000010645/ENSRNOG00000014048/ENSRNOG00000036698/ENSRNOG00000002305/ENSRNOG00000017703/ENSRNOG00000006860/ENSRNOG00000000097/ENSRNOG00000016611/ENSRNOG00000000851/ENSRNOG00000019614/ENSRNOG00000057058/ENSRNOG00000006967/ENSRNOG00000034164/ENSRNOG00000033134/ENSRNOG00000015019/ENSRNOG00000006604/ENSRNOG00000034025/ENSRNOG00000005917/ENSRNOG00000012999/ENSRNOG00000013634/ENSRNOG00000015603/ENSRNOG00000054954/ENSRNOG00000010941/ENSRNOG00000014287/ENSRNOG00000002722/ENSRNOG00000049517/ENSRNOG00000019374/ENSRNOG00000017418/ENSRNOG00000000704/ENSRNOG00000001908/ENSRNOG00000010522/ENSRNOG00000000655/ENSRNOG00000046794/ENSRNOG00000010798/ENSRNOG00000032247/ENSRNOG00000017737/ENSRNOG00000017699/ENSRNOG00000020678/ENSRNOG00000036798/ENSRNOG00000054274/ENSRNOG00000010691/ENSRNOG00000027811/ENSRNOG00000017514/ENSRNOG00000006832/ENSRNOG00000003298/ENSRNOG00000002227/ENSRNOG00000038877/ENSRNOG00000014832/ENSRNOG00000058586/ENSRNOG00000001425/ENSRNOG00000055226/ENSRNOG00000009495/ENSRNOG00000046799/ENSRNOG00000023109/ENSRNOG00000010057/ENSRNOG00000016366/ENSRNOG00000061739/ENSRNOG00000031443/ENSRNOG00000008048/ENSRNOG00000016346/ENSRNOG00000013309/ENSRNOG00000005906/ENSRNOG00000013578/ENSRNOG00000012965/ENSRNOG00000051986/ENSRNOG00000021157/ENSRNOG00000060246/ENSRNOG00000033215/ENSRNOG00000003486/ENSRNOG00000022975/ENSRNOG00000014532/ENSRNOG00000010283/ENSRNOG00000017020/ENSRNOG00000011054/ENSRNOG00000003705/ENSRNOG00000046683/ENSRNOG00000045992/ENSRNOG00000036829/ENSRNOG00000012017/ENSRNOG00000032708/ENSRNOG00000031163/ENSRNOG00000021199/ENSRNOG00000014064/ENSRNOG00000054251/ENSRNOG00000007390	-1.598258319	0.00163882	0
GOBP	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	231	ENSRNOG00000010358/ENSRNOG00000018092/ENSRNOG00000010947/ENSRNOG00000014294/ENSRNOG00000021261/ENSRNOG00000046452/ENSRNOG00000020845/ENSRNOG00000013562/ENSRNOG00000053232/ENSRNOG00000003992/ENSRNOG00000009131/ENSRNOG00000058422/ENSRNOG00000000569/ENSRNOG00000028504/ENSRNOG00000011205/ENSRNOG00000018706/ENSRNOG00000047035/ENSRNOG00000018364/ENSRNOG00000017828/ENSRNOG00000002969/ENSRNOG00000052407/ENSRNOG00000011683/ENSRNOG00000010645/ENSRNOG00000028015/ENSRNOG00000054217/ENSRNOG00000002568/ENSRNOG00000011096/ENSRNOG00000015480/ENSRNOG00000019075/ENSRNOG00000009982/ENSRNOG00000011140/ENSRNOG00000054954/ENSRNOG00000007002/ENSRNOG00000013265/ENSRNOG00000016037/ENSRNOG00000003170/ENSRNOG00000021145/ENSRNOG00000028353/ENSRNOG00000010522/ENSRNOG00000000655/ENSRNOG00000042318/ENSRNOG00000003520/ENSRNOG00000014125/ENSRNOG00000008736/ENSRNOG00000004100/ENSRNOG00000027811/ENSRNOG00000054172/ENSRNOG00000009615/ENSRNOG00000009605/ENSRNOG00000038877/ENSRNOG00000021218/ENSRNOG00000009884/ENSRNOG00000018233/ENSRNOG00000016219/ENSRNOG00000020716/ENSRNOG00000017469/ENSRNOG00000004409/ENSRNOG00000015668/ENSRNOG00000025121/ENSRNOG00000009354/ENSRNOG00000057347/ENSRNOG00000008465/ENSRNOG00000017560/ENSRNOG00000029980/ENSRNOG00000007261/ENSRNOG00000013578/ENSRNOG00000033215/ENSRNOG00000047647/ENSRNOG00000022975/ENSRNOG00000010283/ENSRNOG00000017020/ENSRNOG00000023708/ENSRNOG00000000299/ENSRNOG00000036829/ENSRNOG00000026762/ENSRNOG00000017783/ENSRNOG00000018735/ENSRNOG00000012804/ENSRNOG00000031163/ENSRNOG00000012881/ENSRNOG00000050500/ENSRNOG00000012817	-1.694284208	0.001738378	0
GOBP	GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	20	ENSRNOG00000014124/ENSRNOG00000046452/ENSRNOG00000010665/ENSRNOG00000000454/ENSRNOG00000058422/ENSRNOG00000054954/ENSRNOG00000034290/ENSRNOG00000014956/ENSRNOG00000015668/ENSRNOG00000045829/ENSRNOG00000013578/ENSRNOG00000026762/ENSRNOG00000018735/ENSRNOG00000012881/ENSRNOG00000019675	-2.230915353	0.001909467	0
GOBP	GOBP_SPERM_FLAGELLUM_ASSEMBLY	GOBP_SPERM_FLAGELLUM_ASSEMBLY	23	ENSRNOG00000054475/ENSRNOG00000056996/ENSRNOG00000057867/ENSRNOG00000006114/ENSRNOG00000058275/ENSRNOG00000008595/ENSRNOG00000059348/ENSRNOG00000025787/ENSRNOG00000026217/ENSRNOG00000049596/ENSRNOG00000009061	2.174523254	0.001909467	0
GOBP	GOBP_PEPTIDYL_LYSINE_METHYLATION	GOBP_PEPTIDYL_LYSINE_METHYLATION	126	ENSRNOG00000030629/ENSRNOG00000006048/ENSRNOG00000010735/ENSRNOG00000009218/ENSRNOG00000018874/ENSRNOG00000021614/ENSRNOG00000014212/ENSRNOG00000017508/ENSRNOG00000015133/ENSRNOG00000023579/ENSRNOG00000020701/ENSRNOG00000021143/ENSRNOG00000021680/ENSRNOG00000007472/ENSRNOG00000022372/ENSRNOG00000061080/ENSRNOG00000060355/ENSRNOG00000014614/ENSRNOG00000003359/ENSRNOG00000046505/ENSRNOG00000014630/ENSRNOG00000034240/ENSRNOG00000000075/ENSRNOG00000045918/ENSRNOG00000017137/ENSRNOG00000051592/ENSRNOG00000016790/ENSRNOG00000007242/ENSRNOG00000000885/ENSRNOG00000015585/ENSRNOG00000023679/ENSRNOG00000005498/ENSRNOG00000006644/ENSRNOG00000006770/ENSRNOG00000066304/ENSRNOG00000052721/ENSRNOG00000017195/ENSRNOG00000021493/ENSRNOG00000012702/ENSRNOG00000032546/ENSRNOG00000016391/ENSRNOG00000022347/ENSRNOG00000015474/ENSRNOG00000038140/ENSRNOG00000019956	1.810969408	0.00193735	0
GOBP	GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	52	ENSRNOG00000019568/ENSRNOG00000021031/ENSRNOG00000011431/ENSRNOG00000046452/ENSRNOG00000013172/ENSRNOG00000020279/ENSRNOG00000009131/ENSRNOG00000038132/ENSRNOG00000027145/ENSRNOG00000011205/ENSRNOG00000006589/ENSRNOG00000010522/ENSRNOG00000014835/ENSRNOG00000000655/ENSRNOG00000002657/ENSRNOG00000018416/ENSRNOG00000016496/ENSRNOG00000016326/ENSRNOG00000045829/ENSRNOG00000031443/ENSRNOG00000006767/ENSRNOG00000019456/ENSRNOG00000013578/ENSRNOG00000014532/ENSRNOG00000010278/ENSRNOG00000010626/ENSRNOG00000018735	-2.032801195	0.001938854	0
GOBP	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	201	ENSRNOG00000039852/ENSRNOG00000021031/ENSRNOG00000014124/ENSRNOG00000011745/ENSRNOG00000046202/ENSRNOG00000011431/ENSRNOG00000000157/ENSRNOG00000016575/ENSRNOG00000013324/ENSRNOG00000046452/ENSRNOG00000013172/ENSRNOG00000020279/ENSRNOG00000008587/ENSRNOG00000013562/ENSRNOG00000038132/ENSRNOG00000020460/ENSRNOG00000016010/ENSRNOG00000027145/ENSRNOG00000007457/ENSRNOG00000058422/ENSRNOG00000028504/ENSRNOG00000007097/ENSRNOG00000054964/ENSRNOG00000046912/ENSRNOG00000036698/ENSRNOG00000003442/ENSRNOG00000019864/ENSRNOG00000003172/ENSRNOG00000054695/ENSRNOG00000000503/ENSRNOG00000004763/ENSRNOG00000016299/ENSRNOG00000008134/ENSRNOG00000054954/ENSRNOG00000018517/ENSRNOG00000003170/ENSRNOG00000049281/ENSRNOG00000002722/ENSRNOG00000037897/ENSRNOG00000049517/ENSRNOG00000038883/ENSRNOG00000000655/ENSRNOG00000008736/ENSRNOG00000017699/ENSRNOG00000061270/ENSRNOG00000023334/ENSRNOG00000001302/ENSRNOG00000058586/ENSRNOG00000013240/ENSRNOG00000058388/ENSRNOG00000022540/ENSRNOG00000031312/ENSRNOG00000009495/ENSRNOG00000016326/ENSRNOG00000012576/ENSRNOG00000032398/ENSRNOG00000020979/ENSRNOG00000018454/ENSRNOG00000020533/ENSRNOG00000063373/ENSRNOG00000015904/ENSRNOG00000031443/ENSRNOG00000006767/ENSRNOG00000016346/ENSRNOG00000018570/ENSRNOG00000017560/ENSRNOG00000008620/ENSRNOG00000009260/ENSRNOG00000013578/ENSRNOG00000060246/ENSRNOG00000033215/ENSRNOG00000047647/ENSRNOG00000003486/ENSRNOG00000021100/ENSRNOG00000048812/ENSRNOG00000008245/ENSRNOG00000012017/ENSRNOG00000012881	-1.708371684	0.001963052	0
GOBP	GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	258	ENSRNOG00000010358/ENSRNOG00000017751/ENSRNOG00000007949/ENSRNOG00000016592/ENSRNOG00000014369/ENSRNOG00000016571/ENSRNOG00000004158/ENSRNOG00000021229/ENSRNOG00000001053/ENSRNOG00000023383/ENSRNOG00000027193/ENSRNOG00000021259/ENSRNOG00000001066/ENSRNOG00000016420/ENSRNOG00000016581/ENSRNOG00000007457/ENSRNOG00000001331/ENSRNOG00000007545/ENSRNOG00000002396/ENSRNOG00000010958/ENSRNOG00000002783/ENSRNOG00000013703/ENSRNOG00000018457/ENSRNOG00000010645/ENSRNOG00000026136/ENSRNOG00000003172/ENSRNOG00000009832/ENSRNOG00000016611/ENSRNOG00000015480/ENSRNOG00000018289/ENSRNOG00000006967/ENSRNOG00000006868/ENSRNOG00000016831/ENSRNOG00000017689/ENSRNOG00000009903/ENSRNOG00000016299/ENSRNOG00000028404/ENSRNOG00000028629/ENSRNOG00000002555/ENSRNOG00000059799/ENSRNOG00000001442/ENSRNOG00000000780/ENSRNOG00000006327/ENSRNOG00000020579/ENSRNOG00000021166/ENSRNOG00000001201/ENSRNOG00000011007/ENSRNOG00000005276/ENSRNOG00000010603/ENSRNOG00000005195/ENSRNOG00000007955/ENSRNOG00000007478/ENSRNOG00000037199/ENSRNOG00000015365/ENSRNOG00000031814/ENSRNOG00000001302/ENSRNOG00000048723/ENSRNOG00000061544/ENSRNOG00000007345/ENSRNOG00000055226/ENSRNOG00000001431/ENSRNOG00000023664/ENSRNOG00000004303/ENSRNOG00000046021/ENSRNOG00000001136/ENSRNOG00000018630/ENSRNOG00000010031/ENSRNOG00000032669/ENSRNOG00000018712/ENSRNOG00000060949/ENSRNOG00000009448/ENSRNOG00000007901/ENSRNOG00000009495/ENSRNOG00000018233/ENSRNOG00000025053/ENSRNOG00000017469/ENSRNOG00000021125/ENSRNOG00000004414/ENSRNOG00000001160/ENSRNOG00000018958/ENSRNOG00000055579/ENSRNOG00000045829/ENSRNOG00000061739/ENSRNOG00000015904/ENSRNOG00000006767/ENSRNOG00000007607/ENSRNOG00000070397/ENSRNOG00000003486/ENSRNOG00000066573/ENSRNOG00000010362/ENSRNOG00000048812/ENSRNOG00000036829/ENSRNOG00000001865/ENSRNOG00000010208/ENSRNOG00000008822/ENSRNOG00000011648/ENSRNOG00000015588/ENSRNOG00000017539/ENSRNOG00000025371	-1.648344478	0.001963052	0
GOBP	GOBP_ORGANELLE_FISSION	GOBP_ORGANELLE_FISSION	442	ENSRNOG00000018815/ENSRNOG00000013807/ENSRNOG00000014343/ENSRNOG00000001598/ENSRNOG00000053047/ENSRNOG00000014482/ENSRNOG00000007291/ENSRNOG00000004921/ENSRNOG00000002073/ENSRNOG00000030294/ENSRNOG00000026446/ENSRNOG00000023299/ENSRNOG00000063216/ENSRNOG00000037211/ENSRNOG00000009208/ENSRNOG00000021248/ENSRNOG00000027035/ENSRNOG00000059348/ENSRNOG00000002852/ENSRNOG00000007906/ENSRNOG00000030572/ENSRNOG00000012318/ENSRNOG00000055097/ENSRNOG00000024798/ENSRNOG00000027136/ENSRNOG00000021713/ENSRNOG00000026579/ENSRNOG00000050647/ENSRNOG00000003388/ENSRNOG00000001609/ENSRNOG00000025302/ENSRNOG00000009000/ENSRNOG00000025596/ENSRNOG00000009334/ENSRNOG00000060144/ENSRNOG00000037430/ENSRNOG00000012051/ENSRNOG00000013620/ENSRNOG00000033658/ENSRNOG00000007596/ENSRNOG00000007249/ENSRNOG00000037307/ENSRNOG00000025378/ENSRNOG00000022325/ENSRNOG00000015813/ENSRNOG00000016029/ENSRNOG00000018929/ENSRNOG00000025145/ENSRNOG00000002711/ENSRNOG00000038035/ENSRNOG00000005788/ENSRNOG00000018999/ENSRNOG00000012141/ENSRNOG00000007805/ENSRNOG00000017536/ENSRNOG00000000236/ENSRNOG00000016249/ENSRNOG00000009336/ENSRNOG00000004667/ENSRNOG00000016377/ENSRNOG00000016835/ENSRNOG00000032778/ENSRNOG00000004130/ENSRNOG00000040279/ENSRNOG00000039234/ENSRNOG00000006559/ENSRNOG00000042879/ENSRNOG00000003964/ENSRNOG00000021669/ENSRNOG00000002541/ENSRNOG00000012561/ENSRNOG00000001453/ENSRNOG00000000417/ENSRNOG00000039024/ENSRNOG00000019108/ENSRNOG00000006699/ENSRNOG00000031431/ENSRNOG00000018063/ENSRNOG00000028100/ENSRNOG00000024733/ENSRNOG00000021776/ENSRNOG00000015501/ENSRNOG00000013727/ENSRNOG00000009481/ENSRNOG00000059878/ENSRNOG00000018691/ENSRNOG00000010620/ENSRNOG00000015389/ENSRNOG00000053599/ENSRNOG00000024241/ENSRNOG00000026596/ENSRNOG00000020102/ENSRNOG00000007044/ENSRNOG00000038572/ENSRNOG00000059245/ENSRNOG00000005037/ENSRNOG00000033790/ENSRNOG00000001265/ENSRNOG00000018149/ENSRNOG00000004574/ENSRNOG00000002728/ENSRNOG00000008652/ENSRNOG00000056907/ENSRNOG00000013461/ENSRNOG00000058539/ENSRNOG00000004415/ENSRNOG00000029885/ENSRNOG00000012692/ENSRNOG00000009339/ENSRNOG00000003149/ENSRNOG00000039740/ENSRNOG00000015428/ENSRNOG00000010459/ENSRNOG00000033065/ENSRNOG00000012012/ENSRNOG00000016940/ENSRNOG00000023794/ENSRNOG00000016182/ENSRNOG00000021493/ENSRNOG00000071045/ENSRNOG00000031097/ENSRNOG00000013454/ENSRNOG00000025672/ENSRNOG00000006355/ENSRNOG00000024445/ENSRNOG00000018931/ENSRNOG00000039017/ENSRNOG00000015825/ENSRNOG00000032929/ENSRNOG00000023698/ENSRNOG00000013445/ENSRNOG00000014173/ENSRNOG00000003139/ENSRNOG00000053979/ENSRNOG00000060356/ENSRNOG00000010274/ENSRNOG00000015003/ENSRNOG00000028137/ENSRNOG00000006661/ENSRNOG00000052199/ENSRNOG00000008981/ENSRNOG00000012046/ENSRNOG00000051720/ENSRNOG00000014711/ENSRNOG00000002782/ENSRNOG00000004575/ENSRNOG00000017251/ENSRNOG00000061690/ENSRNOG00000025638/ENSRNOG00000024972/ENSRNOG00000008672/ENSRNOG00000011523/ENSRNOG00000055547/ENSRNOG00000058050/ENSRNOG00000008932/ENSRNOG00000009161/ENSRNOG00000069271/ENSRNOG00000017613/ENSRNOG00000009506/ENSRNOG00000059010/ENSRNOG00000061474/ENSRNOG00000024420/ENSRNOG00000014483/ENSRNOG00000020405/ENSRNOG00000014052/ENSRNOG00000010624/ENSRNOG00000048919/ENSRNOG00000026056/ENSRNOG00000037509/ENSRNOG00000036683/ENSRNOG00000004412/ENSRNOG00000049033/ENSRNOG00000001884/ENSRNOG00000000645/ENSRNOG00000009134/ENSRNOG00000053631/ENSRNOG00000061085/ENSRNOG00000011614/ENSRNOG00000054479/ENSRNOG00000009739/ENSRNOG00000042960/ENSRNOG00000002376/ENSRNOG00000028652/ENSRNOG00000056703/ENSRNOG00000011625/ENSRNOG00000016920/ENSRNOG00000028415/ENSRNOG00000003029/ENSRNOG00000013970/ENSRNOG00000004048/ENSRNOG00000071217/ENSRNOG00000011373/ENSRNOG00000056069/ENSRNOG00000009694/ENSRNOG00000025796	1.553663258	0.001985639	0
GOBP	GOBP_REGULATION_OF_CILIUM_ASSEMBLY	GOBP_REGULATION_OF_CILIUM_ASSEMBLY	83	ENSRNOG00000014584/ENSRNOG00000001758/ENSRNOG00000057867/ENSRNOG00000021602/ENSRNOG00000015101/ENSRNOG00000027405/ENSRNOG00000004181/ENSRNOG00000003889/ENSRNOG00000038720/ENSRNOG00000017035/ENSRNOG00000002153/ENSRNOG00000026171/ENSRNOG00000012735/ENSRNOG00000001609/ENSRNOG00000003003/ENSRNOG00000008807/ENSRNOG00000022597/ENSRNOG00000014059/ENSRNOG00000004057/ENSRNOG00000009336/ENSRNOG00000016812/ENSRNOG00000001191/ENSRNOG00000016545/ENSRNOG00000006545/ENSRNOG00000008334/ENSRNOG00000017644	1.944662528	0.002063934	0
